,City,latitude,longitude,Tipo,Bedrooms,Bathrooms,Surface,Zone,Zone_Val,Price_USD,Price_m2_USD
14762,Ciudad de Guatemala,14.588,-90.494,42021,4,4,320.0,Zona 15,15,410000.0,1281.25
14764,Ciudad de Guatemala,14.613,-90.488,42020,3,4,283.0,Zona 16,16,650000.0,2296.82
14765,Ciudad de Guatemala,14.579,-90.519,42020,2,2,107.0,Zona 14,14,197131.0,1842.35
14766,Ciudad de Guatemala,14.594,-90.491,42020,3,3,153.0,Zona 15,15,395000.0,2581.7
14767,Ciudad de Guatemala,14.578,-90.518,42020,4,3,237.0,Zona 14,14,295000.0,1244.73
14768,Ciudad de Guatemala,14.609,-90.491,42021,4,6,475.0,Zona 16,16,1200000.0,2526.32
14769,Ciudad de Guatemala,14.579,-90.52,42020,3,4,298.0,Zona 14,14,451986.0,1516.73
14770,Ciudad de Guatemala,14.579,-90.519,42020,3,4,213.0,Zona 14,14,790000.0,3708.92
14771,Ciudad de Guatemala,14.586,-90.486,42020,3,2,148.0,Zona 15,15,405000.0,2736.49
14772,Ciudad de Guatemala,14.585,-90.487,42020,1,2,81.0,Zona 15,15,175000.0,2160.49
14773,Ciudad de Guatemala,14.619,-90.473,42021,5,5,620.0,Zona 16,16,1195000.0,1927.42
14774,Ciudad de Guatemala,14.575,-90.477,42021,6,5,700.0,Zona 15,15,495000.0,707.14
14775,Ciudad de Guatemala,14.59,-90.491,42020,2,3,133.0,Zona 15,15,365000.0,2744.36
14776,Ciudad de Guatemala,14.587,-90.487,42020,2,2,197.0,Zona 15,15,299000.0,1517.77
14777,Ciudad de Guatemala,14.65,-90.499,42021,3,2,200.0,Zona 1,1,114379.08,571.9
14779,Ciudad de Guatemala,14.61,-90.483,42020,3,2,112.0,Zona 16,16,111111.11,992.06
14780,Ciudad de Guatemala,14.592,-90.458,42020,3,2,96.0,Zona 16,16,117949.0,1228.64
14781,Ciudad de Guatemala,14.626,-90.467,42020,3,2,84.0,Zona 17,17,130000.0,1547.62
14782,Ciudad de Guatemala,14.598,-90.493,42021,4,1,250.0,Zona 15,15,350000.0,1400.0
14783,Ciudad de Guatemala,14.632,-90.496,42021,3,2,300.0,Zona 5,5,156862.75,522.88
14784,Ciudad de Guatemala,14.627,-90.494,42021,3,1,346.0,Zona 5,5,167156.86,483.11
14785,Ciudad de Guatemala,14.595,-90.495,42021,4,3,276.0,Zona 15,15,420000.0,1521.74
14786,Ciudad de Guatemala,14.607,-90.461,42021,3,3,220.0,Zona 16,16,175000.0,795.45
14787,Ciudad de Guatemala,14.594,-90.494,42021,3,2,276.0,Zona 15,15,420000.0,1521.74
14788,Ciudad de Guatemala,14.591,-90.492,42021,3,2,510.0,Zona 15,15,530000.0,1039.22
14789,Ciudad de Guatemala,14.583,-90.515,42020,3,2,272.0,Zona 14,14,455000.0,1672.79
14790,Ciudad de Guatemala,14.588,-90.502,42020,2,3,130.0,Zona 10,10,228000.0,1753.85
14791,Ciudad de Guatemala,14.594,-90.509,42020,2,2,85.0,Zona 10,10,240000.0,2823.53
14792,Ciudad de Guatemala,14.584,-90.516,42020,3,2,172.0,Zona 14,14,315000.0,1831.4
14793,Ciudad de Guatemala,14.588,-90.502,42020,2,3,120.0,Zona 10,10,225000.0,1875.0
14794,Ciudad de Guatemala,14.607,-90.469,42021,4,2,150.0,Zona 16,16,175000.0,1166.67
14795,Ciudad de Guatemala,14.618,-90.485,42021,4,5,550.0,Zona 16,16,1300000.0,2363.64
14796,Ciudad de Guatemala,14.595,-90.521,42021,4,2,100.0,Zona 9,9,210000.0,2100.0
14797,Ciudad de Guatemala,14.595,-90.521,42021,3,3,100.0,Zona 9,9,265000.0,2650.0
14799,Ciudad de Guatemala,14.583,-90.515,42020,3,3,420.0,Zona 14,14,685000.0,1630.95
14800,Ciudad de Guatemala,14.596,-90.46,42021,4,4,385.0,Zona 16,16,550000.0,1428.57
14803,Ciudad de Guatemala,14.571,-90.485,42021,3,3,164.0,Zona 15,15,126797.39,773.15
14804,Ciudad de Guatemala,14.644,-90.514,42020,1,1,64.0,Zona 1,1,101019.61,1578.43
14805,Ciudad de Guatemala,14.645,-90.497,42021,6,3,216.0,Zona 1,1,248366.01,1149.84
14806,Ciudad de Guatemala,14.584,-90.516,42020,2,2,191.0,Zona 14,14,295000.0,1544.5
14807,Ciudad de Guatemala,14.583,-90.515,42020,3,5,247.0,Zona 14,14,295000.0,1194.33
14808,Ciudad de Guatemala,14.584,-90.516,42020,1,2,86.44,Zona 14,14,195000.0,2255.9
14809,Ciudad de Guatemala,14.584,-90.516,42020,3,3,214.05,Zona 14,14,295000.0,1378.18
14810,Ciudad de Guatemala,14.584,-90.516,42020,3,3,222.53,Zona 14,14,295000.0,1325.66
14811,Ciudad de Guatemala,14.572,-90.498,42020,3,2,210.0,Zona 15,15,275000.0,1309.52
14812,Ciudad de Guatemala,14.572,-90.498,42020,1,1,60.0,Zona 15,15,140000.0,2333.33
14813,Ciudad de Guatemala,14.595,-90.495,42020,4,4,588.0,Zona 15,15,979700.0,1666.16
14814,Ciudad de Guatemala,14.588,-90.502,42020,2,2,118.0,Zona 10,10,215000.0,1822.03
14815,Ciudad de Guatemala,14.595,-90.495,42021,3,2,388.0,Zona 15,15,685000.0,1765.46
14817,Ciudad de Guatemala,14.583,-90.515,42020,2,2,182.0,Zona 14,14,250000.0,1373.63
14818,Ciudad de Guatemala,14.588,-90.502,42020,3,2,227.0,Zona 10,10,285000.0,1255.51
14819,Ciudad de Guatemala,14.595,-90.521,42021,3,2,253.0,Zona 9,9,230000.0,909.09
14820,Ciudad de Guatemala,14.595,-90.495,42020,3,3,245.0,Zona 15,15,295000.0,1204.08
14821,Ciudad de Guatemala,14.584,-90.516,42020,4,3,237.19,Zona 14,14,295000.0,1243.73
14822,Ciudad de Guatemala,14.596,-90.491,42020,3,2,136.0,Zona 15,15,265000.0,1948.53
14823,Ciudad de Guatemala,14.585,-90.5,42021,3,3,280.0,Zona 15,15,370000.0,1321.43
14825,Ciudad de Guatemala,14.607,-90.469,42021,3,2,144.0,Zona 16,16,199500.0,1385.42
14826,Ciudad de Guatemala,14.564,-90.479,42021,3,2,250.0,Zona 15,15,385000.0,1540.0
14827,Ciudad de Guatemala,14.571,-90.485,42021,4,5,525.0,Zona 15,15,300000.0,571.43
14828,Ciudad de Guatemala,14.584,-90.516,42020,3,3,390.0,Zona 14,14,735000.0,1884.62
14829,Ciudad de Guatemala,14.579,-90.519,42020,2,2,126.0,Zona 14,14,285000.0,2261.9
14830,Ciudad de Guatemala,14.571,-90.485,42021,3,3,520.0,Zona 15,15,300653.59,578.18
14831,Ciudad de Guatemala,14.571,-90.487,42020,2,2,160.0,Zona 15,15,250000.0,1562.5
14832,Ciudad de Guatemala,14.571,-90.485,42021,3,4,652.0,Zona 15,15,339869.28,521.27
14833,Ciudad de Guatemala,14.591,-90.492,42020,3,2,89.0,Zona 15,15,179500.0,2016.85
14834,Ciudad de Guatemala,14.584,-90.516,42020,3,3,222.0,Zona 14,14,295000.0,1328.83
14835,Ciudad de Guatemala,14.588,-90.502,42020,3,4,320.0,Zona 10,10,680000.0,2125.0
14836,Ciudad de Guatemala,14.564,-90.479,42021,3,3,276.0,Zona 15,15,250000.0,905.8
14837,Ciudad de Guatemala,14.584,-90.516,42021,3,3,200.0,Zona 14,14,485000.0,2425.0
14839,Ciudad de Guatemala,14.584,-90.516,42020,2,2,111.0,Zona 14,14,182027.0,1639.88
14840,Ciudad de Guatemala,14.579,-90.518,42020,2,2,208.16,Zona 14,14,360000.0,1729.44
14841,Ciudad de Guatemala,14.648,-90.511,42020,2,3,205.39,Zona 1,1,225000.0,1095.48
14842,Ciudad de Guatemala,14.587,-90.505,42020,2,3,160.0,Zona 10,10,228000.0,1425.0
14843,Ciudad de Guatemala,14.589,-90.486,42020,3,3,183.0,Zona 15,15,310000.0,1693.99
14844,Ciudad de Guatemala,14.642,-90.503,42021,6,2,200.0,Zona 1,1,194771.24,973.86
14845,Ciudad de Guatemala,14.591,-90.472,42021,4,5,190.0,Zona 15,15,145000.0,763.16
14846,Ciudad de Guatemala,14.587,-90.486,42020,2,3,123.0,Zona 15,15,385000.0,3130.08
14847,Ciudad de Guatemala,14.601,-90.494,42021,3,3,250.0,Zona 15,15,419000.0,1676.0
14848,Ciudad de Guatemala,14.576,-90.465,42021,5,4,500.0,Zona 15,15,519500.0,1039.0
14849,Ciudad de Guatemala,14.595,-90.504,42020,2,2,100.0,Zona 10,10,250000.0,2500.0
14850,Ciudad de Guatemala,14.591,-90.492,42020,1,1,56.0,Zona 15,15,126000.0,2250.0
14851,Ciudad de Guatemala,14.591,-90.492,42020,1,2,81.17,Zona 15,15,175000.0,2155.97
14852,Ciudad de Guatemala,14.579,-90.518,42021,4,3,300.0,Zona 14,14,435000.0,1450.0
14853,Ciudad de Guatemala,14.603,-90.476,42021,4,3,295.0,Zona 16,16,295000.0,1000.0
14854,Ciudad de Guatemala,14.595,-90.504,42021,8,5,350.0,Zona 10,10,1100000.0,3142.86
14855,Ciudad de Guatemala,14.607,-90.469,42021,4,3,312.0,Zona 16,16,392000.0,1256.41
14856,Ciudad de Guatemala,14.61,-90.483,42020,2,2,75.0,Zona 16,16,215686.27,2875.82
14857,Ciudad de Guatemala,14.579,-90.518,42020,3,2,185.0,Zona 14,14,220000.0,1189.19
14858,Ciudad de Guatemala,14.578,-90.499,42020,3,2,125.0,Zona 15,15,160000.0,1280.0
14859,Ciudad de Guatemala,14.591,-90.492,42021,4,5,385.0,Zona 15,15,348000.0,903.9
14860,Ciudad de Guatemala,14.591,-90.492,42020,3,3,264.0,Zona 15,15,675000.0,2556.82
14861,Ciudad de Guatemala,14.579,-90.518,42020,3,2,139.0,Zona 14,14,270000.0,1942.45
14862,Ciudad de Guatemala,14.591,-90.492,42020,1,1,55.0,Zona 15,15,150000.0,2727.27
14863,Ciudad de Guatemala,14.591,-90.492,42020,3,2,110.0,Zona 15,15,240000.0,2181.82
14864,Ciudad de Guatemala,14.607,-90.469,42020,3,2,118.0,Zona 16,16,144500.0,1224.58
14865,Ciudad de Guatemala,14.564,-90.479,42021,3,3,300.0,Zona 15,15,235000.0,783.33
14866,Ciudad de Guatemala,14.575,-90.48,42021,3,2,254.0,Zona 15,15,156862.75,617.57
14867,Ciudad de Guatemala,14.607,-90.469,42020,2,2,195.0,Zona 16,16,176470.59,904.98
14869,Ciudad de Guatemala,14.595,-90.495,42021,3,4,651.0,Zona 15,15,1290000.0,1981.57
14870,Ciudad de Guatemala,14.588,-90.502,42021,3,4,534.75,Zona 10,10,475000.0,888.27
14872,Ciudad de Guatemala,14.595,-90.495,42021,3,2,234.0,Zona 15,15,190000.0,811.97
14873,Ciudad de Guatemala,14.588,-90.502,42020,2,2,74.0,Zona 10,10,214236.0,2895.08
14874,Ciudad de Guatemala,14.593,-90.494,42020,1,1,99.0,Zona 15,15,164000.0,1656.57
14876,Ciudad de Guatemala,14.595,-90.495,42020,3,2,260.0,Zona 15,15,557968.0,2146.03
14877,Ciudad de Guatemala,14.584,-90.516,42020,3,2,83.0,Zona 14,14,152941.18,1842.66
14878,Ciudad de Guatemala,14.607,-90.469,42021,4,3,470.0,Zona 16,16,500000.0,1063.83
14879,Ciudad de Guatemala,14.607,-90.469,42020,3,3,141.0,Zona 16,16,242004.71,1716.35
14880,Ciudad de Guatemala,14.612,-90.493,42020,3,4,333.0,Zona 16,16,640000.0,1921.92
14881,Ciudad de Guatemala,14.591,-90.492,42020,2,2,152.0,Zona 15,15,280000.0,1842.11
14882,Ciudad de Guatemala,14.607,-90.469,42020,2,2,76.0,Zona 16,16,201045.75,2645.34
14883,Ciudad de Guatemala,14.572,-90.498,42020,1,1,58.0,Zona 15,15,140000.0,2413.79
14884,Ciudad de Guatemala,14.606,-90.489,42021,3,3,594.0,Zona 16,16,955000.0,1607.74
14885,Ciudad de Guatemala,14.606,-90.489,42021,3,3,594.0,Zona 16,16,955000.0,1607.74
14886,Ciudad de Guatemala,14.591,-90.492,42021,4,5,270.0,Zona 15,15,260130.72,963.45
14888,Ciudad de Guatemala,14.598,-90.496,42020,2,3,110.0,Zona 15,15,210000.0,1909.09
14889,Ciudad de Guatemala,14.61,-90.483,42021,4,5,340.0,Zona 16,16,375000.0,1102.94
14890,Ciudad de Guatemala,14.607,-90.469,42021,3,4,325.0,Zona 16,16,350000.0,1076.92
14891,Ciudad de Guatemala,14.607,-90.469,42020,2,3,160.0,Zona 16,16,180000.0,1125.0
14892,Ciudad de Guatemala,14.607,-90.469,42020,2,3,160.0,Zona 16,16,180000.0,1125.0
14893,Ciudad de Guatemala,14.591,-90.492,42021,4,2,280.0,Zona 15,15,395000.0,1410.71
14894,Ciudad de Guatemala,14.607,-90.469,42021,3,4,325.0,Zona 16,16,350000.0,1076.92
14895,Ciudad de Guatemala,14.61,-90.483,42021,4,5,340.0,Zona 16,16,375000.0,1102.94
14896,Ciudad de Guatemala,14.583,-90.516,42020,3,2,298.0,Zona 14,14,315000.0,1057.05
14897,Ciudad de Guatemala,14.595,-90.468,42021,6,7,705.0,Zona 16,16,1600000.0,2269.5
14899,Ciudad de Guatemala,14.595,-90.495,42021,3,4,400.0,Zona 15,15,790000.0,1975.0
14900,Ciudad de Guatemala,14.609,-90.486,42021,3,4,270.0,Zona 16,16,283986.93,1051.8
14901,Ciudad de Guatemala,14.603,-90.531,42021,3,2,176.0,Zona 9,9,180941.18,1028.07
14902,Ciudad de Guatemala,14.591,-90.473,42021,5,6,530.0,Zona 15,15,735000.0,1386.79
14903,Ciudad de Guatemala,14.587,-90.513,42020,3,2,125.0,Zona 14,14,230000.0,1840.0
14904,Ciudad de Guatemala,14.588,-90.502,42020,4,4,251.0,Zona 10,10,290000.0,1155.38
14905,Ciudad de Guatemala,14.6,-90.474,42021,3,2,220.0,Zona 16,16,240000.0,1090.91
14906,Ciudad de Guatemala,14.584,-90.516,42020,3,2,190.0,Zona 14,14,440000.0,2315.79
14907,Ciudad de Guatemala,14.595,-90.495,42020,2,2,182.0,Zona 15,15,395000.0,2170.33
14908,Ciudad de Guatemala,14.584,-90.516,42020,1,1,293.0,Zona 14,14,702883.0,2398.92
14909,Ciudad de Guatemala,14.584,-90.516,42020,1,1,293.0,Zona 14,14,592016.0,2020.53
14910,Ciudad de Guatemala,14.584,-90.516,42020,3,2,136.0,Zona 14,14,220000.0,1617.65
14911,Ciudad de Guatemala,14.598,-90.463,42021,4,4,260.0,Zona 16,16,220000.0,846.15
14912,Ciudad de Guatemala,14.591,-90.492,42020,3,3,147.0,Zona 15,15,167000.0,1136.05
14913,Ciudad de Guatemala,14.565,-90.467,42021,4,5,400.0,Zona 15,15,535000.0,1337.5
14914,Ciudad de Guatemala,14.595,-90.504,42020,2,2,127.0,Zona 10,10,225000.0,1771.65
14915,Ciudad de Guatemala,14.593,-90.509,42021,4,4,515.0,Zona 10,10,850000.0,1650.49
14916,Ciudad de Guatemala,14.595,-90.504,42020,3,2,119.0,Zona 10,10,225000.0,1890.76
14917,Ciudad de Guatemala,14.579,-90.518,42021,3,3,160.0,Zona 14,14,153594.77,959.97
14918,Ciudad de Guatemala,14.584,-90.516,42020,2,2,106.0,Zona 14,14,245000.0,2311.32
14919,Ciudad de Guatemala,14.607,-90.469,42020,3,2,76.0,Zona 16,16,185000.0,2434.21
14920,Ciudad de Guatemala,14.62,-90.526,42021,6,3,555.0,Zona 8,8,350000.0,630.63
14921,Ciudad de Guatemala,14.646,-90.503,42020,2,2,67.0,Zona 1,1,90849.67,1355.97
14922,Ciudad de Guatemala,14.61,-90.483,42020,3,3,560.0,Zona 16,16,1275000.0,2276.79
14923,Ciudad de Guatemala,14.607,-90.469,42020,4,5,437.0,Zona 16,16,1275000.0,2917.62
14924,Ciudad de Guatemala,14.65,-90.48,42021,7,4,265.0,Zona 17,17,143790.85,542.61
14925,Ciudad de Guatemala,14.572,-90.498,42021,3,3,445.0,Zona 15,15,550000.0,1235.96
14926,Ciudad de Guatemala,14.61,-90.483,42021,3,3,166.63,Zona 16,16,192500.0,1155.25
14927,Ciudad de Guatemala,14.572,-90.498,42021,6,6,536.0,Zona 15,15,655000.0,1222.01
14928,Ciudad de Guatemala,14.591,-90.492,42020,2,2,83.09,Zona 15,15,190000.0,2286.68
14929,Ciudad de Guatemala,14.572,-90.498,42020,1,2,58.0,Zona 15,15,140000.0,2413.79
14930,Ciudad de Guatemala,14.625,-90.499,42021,3,2,125.0,Zona 5,5,218000.0,1744.0
14931,Ciudad de Guatemala,14.595,-90.504,42020,3,2,214.0,Zona 10,10,185000.0,864.49
14932,Ciudad de Guatemala,14.571,-90.485,42021,4,5,525.0,Zona 15,15,300000.0,571.43
14933,Ciudad de Guatemala,14.588,-90.502,42020,2,2,90.0,Zona 10,10,275000.0,3055.56
14934,Ciudad de Guatemala,14.641,-90.518,42021,8,4,700.0,Zona 1,1,522875.82,746.97
14935,Ciudad de Guatemala,14.584,-90.516,42021,2,2,403.0,Zona 14,14,875000.0,2171.22
14936,Ciudad de Guatemala,14.588,-90.502,42020,1,1,62.68,Zona 10,10,160000.0,2552.65
14937,Ciudad de Guatemala,14.619,-90.517,42020,2,2,88.52,Zona 4,4,190000.0,2146.41
14938,Ciudad de Guatemala,14.607,-90.469,42021,3,3,170.0,Zona 16,16,186500.0,1097.06
14939,Ciudad de Guatemala,14.607,-90.469,42021,5,4,575.0,Zona 16,16,650000.0,1130.43
14940,Ciudad de Guatemala,14.609,-90.486,42021,3,4,225.0,Zona 16,16,275000.0,1222.22
14941,Ciudad de Guatemala,14.595,-90.504,42021,3,2,455.0,Zona 10,10,475000.0,1043.96
14942,Ciudad de Guatemala,14.588,-90.502,42020,3,3,100.0,Zona 10,10,157118.0,1571.18
14943,Ciudad de Guatemala,14.595,-90.504,42020,3,2,222.0,Zona 10,10,325000.0,1463.96
14944,Ciudad de Guatemala,14.597,-90.517,42020,2,2,151.0,Zona 9,9,160000.0,1059.6
14945,Ciudad de Guatemala,14.592,-90.491,42020,2,2,93.0,Zona 15,15,139273.0,1497.56
14946,Ciudad de Guatemala,14.607,-90.521,42021,3,2,135.27,Zona 9,9,94026.14,695.1
14947,Ciudad de Guatemala,14.607,-90.521,42021,3,2,99.81,Zona 9,9,69281.05,694.13
14948,Ciudad de Guatemala,14.607,-90.521,42021,3,2,110.71,Zona 9,9,53594.77,484.1
14949,Ciudad de Guatemala,14.594,-90.491,42020,2,1,156.0,Zona 15,15,165000.0,1057.69
14950,Ciudad de Guatemala,14.594,-90.494,42020,3,2,112.0,Zona 15,15,235000.0,2098.21
14951,Ciudad de Guatemala,14.571,-90.485,42021,5,4,380.0,Zona 15,15,380000.0,1000.0
14952,Ciudad de Guatemala,14.61,-90.483,42021,3,3,287.0,Zona 16,16,395000.0,1376.31
14953,Ciudad de Guatemala,14.589,-90.491,42020,3,3,186.0,Zona 15,15,250000.0,1344.09
14954,Ciudad de Guatemala,14.578,-90.5,42020,3,2,101.0,Zona 15,15,140000.0,1386.14
14955,Ciudad de Guatemala,14.627,-90.479,42021,4,3,439.0,Zona 16,16,360000.0,820.05
14957,Ciudad de Guatemala,14.595,-90.504,42020,2,3,233.0,Zona 10,10,525000.0,2253.22
14958,Ciudad de Guatemala,14.579,-90.495,42021,3,3,253.0,Zona 15,15,275000.0,1086.96
14959,Ciudad de Guatemala,14.595,-90.504,42020,3,4,250.0,Zona 10,10,700000.0,2800.0
14960,Ciudad de Guatemala,14.639,-90.51,42021,8,8,600.0,Zona 1,1,1300000.0,2166.67
14961,Ciudad de Guatemala,14.599,-90.509,42020,2,2,139.0,Zona 10,10,250000.0,1798.56
14963,Ciudad de Guatemala,14.572,-90.48,42021,4,5,530.0,Zona 15,15,600000.0,1132.08
14964,Ciudad de Guatemala,14.572,-90.48,42021,4,5,530.0,Zona 15,15,600000.0,1132.08
14965,Ciudad de Guatemala,14.63,-90.515,42021,3,4,220.0,Zona 1,1,595000.0,2704.55
14966,Ciudad de Guatemala,14.63,-90.515,42021,5,5,360.0,Zona 1,1,380000.0,1055.56
14967,Ciudad de Guatemala,14.609,-90.486,42021,3,4,180.0,Zona 16,16,150000.0,833.33
14968,Ciudad de Guatemala,14.591,-90.492,42020,2,2,196.78,Zona 15,15,299000.0,1519.46
14969,Ciudad de Guatemala,14.61,-90.483,42020,4,4,437.0,Zona 16,16,1189000.0,2720.82
14970,Ciudad de Guatemala,14.61,-90.483,42021,3,3,250.0,Zona 16,16,255000.0,1020.0
14971,Ciudad de Guatemala,14.582,-90.485,42021,4,4,420.0,Zona 15,15,370000.0,880.95
14972,Ciudad de Guatemala,14.615,-90.519,42021,3,3,382.0,Zona 4,4,350000.0,916.23
14973,Ciudad de Guatemala,14.598,-90.496,42020,2,2,104.0,Zona 15,15,205000.0,1971.15
14974,Ciudad de Guatemala,14.588,-90.502,42021,2,1,80.0,Zona 10,10,58823.53,735.29
14975,Ciudad de Guatemala,14.633,-90.503,42021,10,6,300.0,Zona 5,5,215686.27,718.95
14976,Ciudad de Guatemala,14.639,-90.51,42021,7,3,346.8,Zona 1,1,235294.12,678.47
14977,Ciudad de Guatemala,14.595,-90.495,42020,1,2,79.0,Zona 15,15,133000.0,1683.54
14978,Ciudad de Guatemala,14.588,-90.502,42020,2,3,148.0,Zona 10,10,290000.0,1959.46
14979,Ciudad de Guatemala,14.607,-90.469,42021,3,3,225.0,Zona 16,16,245000.0,1088.89
14980,Ciudad de Guatemala,14.612,-90.493,42020,3,4,401.0,Zona 16,16,780000.0,1945.14
14982,Ciudad de Guatemala,14.581,-90.516,42020,2,3,139.0,Zona 14,14,250000.0,1798.56
14983,Ciudad de Guatemala,14.586,-90.486,42020,2,3,230.0,Zona 15,15,360000.0,1565.22
14984,Ciudad de Guatemala,14.588,-90.502,42020,3,2,98.0,Zona 10,10,237782.22,2426.35
14986,Ciudad de Guatemala,14.575,-90.48,42021,3,2,226.0,Zona 15,15,169281.05,749.03
14987,Ciudad de Guatemala,14.595,-90.495,42020,3,1,153.0,Zona 15,15,252093.0,1647.67
14988,Ciudad de Guatemala,14.584,-90.516,42020,2,2,108.0,Zona 14,14,187500.0,1736.11
14989,Ciudad de Guatemala,14.584,-90.516,42020,3,2,132.0,Zona 14,14,207236.0,1569.97
14990,Ciudad de Guatemala,14.588,-90.502,42020,3,2,174.0,Zona 10,10,249205.0,1432.21
14991,Ciudad de Guatemala,14.607,-90.469,42021,3,2,278.0,Zona 16,16,257900.0,927.7
14992,Ciudad de Guatemala,14.583,-90.519,42020,3,5,654.449,Zona 14,14,990000.0,1512.72
14993,Ciudad de Guatemala,14.572,-90.498,42020,3,1,105.0,Zona 15,15,2800.0,26.67
14994,Ciudad de Guatemala,14.607,-90.469,42020,2,2,195.0,Zona 16,16,215686.27,1106.08
14995,Ciudad de Guatemala,14.591,-90.492,42020,2,2,200.0,Zona 15,15,210000.0,1050.0
14996,Ciudad de Guatemala,14.578,-90.519,42020,2,3,173.0,Zona 14,14,225000.0,1300.58
14997,Ciudad de Guatemala,14.579,-90.519,42020,3,3,235.0,Zona 14,14,420000.0,1787.23
14998,Ciudad de Guatemala,14.579,-90.519,42020,3,4,450.0,Zona 14,14,550000.0,1222.22
15000,Ciudad de Guatemala,14.622,-90.518,42021,2,0,187.0,Zona 4,4,13070.0,69.89
15001,Ciudad de Guatemala,14.622,-90.518,42020,4,0,569.0,Zona 4,4,987255.0,1735.07
15002,Ciudad de Guatemala,14.622,-90.518,42021,4,0,405.0,Zona 4,4,266670.0,658.44
15003,Ciudad de Guatemala,14.622,-90.518,42020,3,0,298.0,Zona 4,4,315000.0,1057.05
15005,Ciudad de Guatemala,14.638,-90.509,42021,6,0,260.0,Zona 1,1,180000.0,692.31
15006,Ciudad de Guatemala,14.568,-90.471,42021,4,3,341.0,Zona 15,15,385000.0,1129.03
15007,Ciudad de Guatemala,14.579,-90.501,42020,3,2,127.0,Zona 15,15,145000.0,1141.73
15008,Ciudad de Guatemala,14.595,-90.504,42020,3,2,182.0,Zona 10,10,170000.0,934.07
15009,Ciudad de Guatemala,14.594,-90.513,42020,3,2,296.0,Zona 10,10,480000.0,1621.62
15010,Ciudad de Guatemala,14.626,-90.466,42021,5,5,290.0,Zona 17,17,260000.0,896.55
15011,Ciudad de Guatemala,14.639,-90.51,42021,3,2,175.0,Zona 1,1,98039.22,560.22
15013,Ciudad de Guatemala,14.571,-90.485,42021,4,3,487.0,Zona 15,15,575000.0,1180.7
15014,Ciudad de Guatemala,14.636,-90.51,42020,1,1,36.0,Zona 1,1,78431.37,2178.65
15016,Ciudad de Guatemala,14.614,-90.484,42021,4,3,452.0,Zona 16,16,995000.0,2201.33
15017,Ciudad de Guatemala,14.595,-90.504,42021,5,4,550.0,Zona 10,10,599000.0,1089.09
15018,Ciudad de Guatemala,14.591,-90.492,42020,3,2,185.0,Zona 15,15,170000.0,918.92
15019,Ciudad de Guatemala,14.61,-90.483,42021,4,3,200.0,Zona 16,16,228000.0,1140.0
15020,Ciudad de Guatemala,14.593,-90.46,42020,3,2,130.0,Zona 16,16,170000.0,1307.69
15021,Ciudad de Guatemala,14.61,-90.483,42020,3,2,206.0,Zona 16,16,425000.0,2063.11
15022,Ciudad de Guatemala,14.584,-90.516,42020,3,3,359.0,Zona 14,14,854369.0,2379.86
15024,Ciudad de Guatemala,14.571,-90.485,42021,3,2,192.0,Zona 15,15,120000.0,625.0
15025,Ciudad de Guatemala,14.588,-90.502,42021,3,2,455.0,Zona 10,10,470000.0,1032.97
15026,Ciudad de Guatemala,14.595,-90.504,42021,3,2,250.0,Zona 10,10,450000.0,1800.0
15027,Ciudad de Guatemala,14.593,-90.505,42020,3,3,116.0,Zona 10,10,250000.0,2155.17
15028,Ciudad de Guatemala,14.595,-90.504,42021,3,2,310.0,Zona 10,10,450000.0,1451.61
15029,Ciudad de Guatemala,14.595,-90.51,42021,3,2,272.0,Zona 10,10,585000.0,2150.74
15030,Ciudad de Guatemala,14.593,-90.49,42020,2,2,124.0,Zona 15,15,139000.0,1120.97
15031,Ciudad de Guatemala,14.607,-90.469,42021,3,2,160.0,Zona 16,16,199500.0,1246.88
15032,Ciudad de Guatemala,14.644,-90.461,42021,5,4,250.0,Zona 17,17,169934.64,679.74
15033,Ciudad de Guatemala,14.644,-90.461,42021,5,4,300.0,Zona 17,17,287581.7,958.61
15034,Ciudad de Guatemala,14.635,-90.516,42020,2,1,93.0,Zona 1,1,185000.0,1989.25
15036,Ciudad de Guatemala,14.591,-90.492,42021,3,2,178.0,Zona 15,15,395000.0,2219.1
15037,Ciudad de Guatemala,14.626,-90.497,42020,3,2,87.0,Zona 5,5,147058.82,1690.33
15038,Ciudad de Guatemala,14.595,-90.495,42020,3,3,210.0,Zona 15,15,349500.0,1664.29
15039,Ciudad de Guatemala,14.591,-90.473,42021,3,3,340.0,Zona 15,15,275000.0,808.82
15040,Ciudad de Guatemala,14.607,-90.469,42020,2,2,80.0,Zona 16,16,94500.0,1181.25
15041,Ciudad de Guatemala,14.639,-90.51,42021,3,2,150.0,Zona 1,1,143790.85,958.61
15042,Ciudad de Guatemala,14.65,-90.48,42021,7,4,245.0,Zona 17,17,143790.85,586.9
15043,Ciudad de Guatemala,14.61,-90.483,42021,3,3,236.0,Zona 16,16,225000.0,953.39
15044,Ciudad de Guatemala,14.579,-90.483,42020,3,4,250.0,Zona 15,15,345000.0,1380.0
15045,Ciudad de Guatemala,14.572,-90.498,42021,3,3,347.0,Zona 15,15,270000.0,778.1
15046,Ciudad de Guatemala,14.582,-90.513,42020,3,4,326.0,Zona 14,14,420000.0,1288.34
15047,Ciudad de Guatemala,14.622,-90.531,42021,2,1,50.0,Zona 8,8,95424.84,1908.5
