revision,price_usd,zona,created_at_first,created_at,days_old,number_of_bedrooms,number_of_bathrooms,m2,latitude,longitude
9,110000,Zona 16,9/18/19,3/18/20,182.00,3.00,1.00,25.00,14.607,-90.47
5,1250000,Zona 16,3/18/20,3/18/20,0.00,4.00,5.00,436.00,14.595,-90.468
8,199000,Zona 16,3/18/20,3/18/20,0.00,3.00,4.00,220.00,14.607,-90.469
5,144156,Zona 16,3/18/20,3/18/20,0.00,3.00,2.00,180.00,14.596,-90.463
6,257900,Zona 16,3/15/20,3/15/20,0.00,3.00,3.00,278.00,14.597,-90.463
7,129870,Zona 16,3/6/20,3/13/20,7.00,3.00,2.00,185.00,14.594,-90.465
4,118000,Zona 15,3/13/20,3/13/20,0.00,1.00,7.00,71.00,14.599,-90.493
5,370000,Zona 14,11/7/19,3/13/20,127.00,3.00,2.00,25.00,14.583,-90.515
5,190000,Zona 10,11/6/19,3/13/20,128.00,2.00,2.00,92.00,14.588,-90.502
5,375000,Zona 10,11/6/19,3/13/20,128.00,3.00,2.00,310.00,14.588,-90.502
5,450000,Zona 15,11/14/19,3/13/20,120.00,2.00,2.00,420.00,14.595,-90.495
5,425000,Zona 9,11/13/19,3/13/20,121.00,3.00,2.00,295.00,14.595,-90.521
7,650000,Zona 16,7/11/19,3/12/20,245.00,4.00,2.00,350.00,14.607,-90.469
7,600000,Zona 14,7/11/19,3/12/20,245.00,3.00,2.00,280.00,14.583,-90.515
7,138312,Zona 16,7/11/19,3/12/20,245.00,2.00,2.00,95.00,14.607,-90.47
5,1300000,Zona 16,3/12/20,3/12/20,0.00,4.00,3.00,705.00,14.606,-90.472
5,194805,Zona 16,3/12/20,3/12/20,0.00,3.00,2.00,250.00,14.606,-90.472
5,220779,,3/11/20,3/11/20,0.00,5.00,2.00,255.00,14.634,-90.506
5,325000,Zona 16,10/2/19,3/11/20,161.00,4.00,3.00,280.00,14.607,-90.47
5,205000,Zona 15,10/2/19,3/11/20,161.00,3.00,2.00,103.00,14.595,-90.495
5,461000,Zona 14,3/11/20,3/11/20,0.00,3.00,4.00,260.00,14.581,-90.521
9,365000,Zona 15,3/5/20,3/11/20,6.00,3.00,5.00,348.00,14.581,-90.486
5,330000,Zona 15,3/11/20,3/11/20,0.00,3.00,2.00,182.00,14.595,-90.495
5,350000,Zona 15,3/11/20,3/11/20,0.00,3.00,2.00,190.00,14.595,-90.495
7,265000,Zona 16,4/3/19,4/29/20,392.00,3.00,5.00,208.00,14.606,-90.472
5,230519,Zona 14,3/10/20,3/10/20,0.00,3.00,3.00,196.65,14.587,-90.523
7,400000,Zona 10,4/11/19,4/29/20,384.00,3.00,5.00,170.00,14.595,-90.504
5,660000,Zona 16,3/10/20,3/10/20,0.00,4.00,4.00,450.00,14.606,-90.472
5,259740,Zona 16,3/10/20,3/10/20,0.00,3.00,3.00,205.00,14.607,-90.469
5,160000,Zona 9,3/10/20,3/10/20,0.00,2.00,2.00,103.00,14.609,-90.51
22,198052,Zona 16,3/6/20,5/22/20,77.00,3.00,3.00,220.00,14.6,-90.462
20,214286,Zona 16,3/6/20,5/22/20,77.00,4.00,4.00,255.00,14.6,-90.462
5,140000,Zona 15,3/9/20,3/9/20,0.00,1.00,2.00,55.00,14.599,-90.493
8,640000,Zona 15,11/19/18,4/29/20,527.00,3.00,4.00,345.00,14.612,-90.492
5,225000,Zona 10,3/9/20,3/9/20,0.00,2.00,2.00,127.00,14.595,-90.504
9,260000,Zona 14,12/5/19,3/9/20,95.00,3.00,2.00,250.00,14.584,-90.516
11,115000,Zona 14,12/9/19,3/9/20,91.00,2.00,2.00,115.00,14.584,-90.516
5,200000,Zona 16,3/9/20,3/9/20,0.00,3.00,2.00,220.00,14.606,-90.472
4,260000,Zona 16,3/6/20,3/6/20,0.00,4.00,3.00,1600.00,14.606,-90.472
7,499000,Zona 15,3/5/20,3/6/20,1.00,4.00,4.00,698.00,14.598,-90.493
5,175000,Zona 16,3/5/20,3/5/20,0.00,2.00,2.00,80.00,14.606,-90.472
5,215000,Zona 9,11/14/19,3/5/20,112.00,3.00,2.00,230.00,14.595,-90.521
9,420000,Zona 15,9/22/19,3/5/20,165.00,3.00,3.00,400.00,14.595,-90.495
5,475000,Zona 10,10/9/19,3/5/20,148.00,1.00,6.00,600.00,14.588,-90.502
6,220000,Zona 10,3/5/20,3/5/20,0.00,3.00,3.00,164.00,14.595,-90.507
6,315000,Zona 14,3/5/20,3/5/20,0.00,4.00,5.00,300.00,14.587,-90.515
5,635000,Zona 14,3/5/20,3/5/20,0.00,4.00,4.00,275.00,14.584,-90.516
7,218000,Zona 4 de Mixco,3/5/20,3/5/20,0.00,4.00,3.00,200.00,14.655,-90.54
5,1300000,Zona 16,3/4/20,3/4/20,0.00,4.00,5.00,550.00,14.606,-90.472
12,390000,Zona 17,11/11/19,2/28/20,109.00,5.00,6.00,375.00,14.636,-90.458
15,245000,Zona 10,1/20/20,4/29/20,100.00,3.00,3.00,200.00,14.588,-90.502
11,395000,Zona 16,1/21/20,4/29/20,99.00,3.00,3.00,372.00,14.606,-90.472
9,420000,Zona 9,1/24/20,4/24/20,91.00,4.00,3.00,610.00,14.595,-90.521
10,220000,Zona 16,1/24/20,4/27/20,94.00,4.00,5.00,260.00,14.598,-90.462
9,515000,Zona 10,1/23/20,4/27/20,95.00,3.00,3.00,455.00,14.592,-90.506
10,350000,Zona 14,1/23/20,4/29/20,97.00,3.00,3.00,350.00,14.583,-90.522
9,171003,Zona 10,10/23/19,4/24/20,184.00,3.00,1.00,123.00,14.588,-90.502
9,490000,Zona 14,1/22/20,4/29/20,98.00,3.00,3.00,211.00,14.584,-90.516
277,205195,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,290.00,14.608,-90.468
274,123084,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,106.00,14.608,-90.468
280,123377,Zona 6,1/16/20,6/3/20,139.00,3.00,3.00,320.00,14.665,-90.481
278,129870,Zona 6,1/16/20,6/3/20,139.00,3.00,3.00,320.00,14.665,-90.481
342,175973,Zona 10,1/16/20,6/3/20,139.00,3.00,2.00,89.00,14.594,-90.506
338,116377,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,106.00,14.607,-90.471
342,153988,Zona 7,1/16/20,6/3/20,139.00,2.00,2.00,114.00,14.647,-90.536
340,264560,Zona 14,1/16/20,6/3/20,139.00,3.00,3.00,178.00,14.586,-90.514
341,240000,Zona 16,1/16/20,6/3/20,139.00,4.00,4.00,340.00,14.601,-90.459
345,198971,Zona 16,1/16/20,6/3/20,139.00,3.00,3.00,137.00,14.608,-90.468
341,1250000,Zona 16,1/16/20,6/3/20,139.00,4.00,9.00,696.00,14.608,-90.468
344,196955,Zona 16,1/16/20,6/3/20,139.00,3.00,3.00,136.00,14.608,-90.468
341,410000,Zona 16,1/16/20,6/3/20,139.00,3.00,3.00,236.00,14.608,-90.468
341,420000,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,250.00,14.597,-90.493
342,155000,Zona 14,1/16/20,6/3/20,139.00,2.00,2.00,95.00,14.586,-90.514
343,103847,Zona 16,1/16/20,6/3/20,139.00,1.00,1.00,67.00,14.604,-90.476
344,125638,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,107.00,14.603,-90.474
341,289652,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,154.00,14.594,-90.489
343,460000,Zona 16,1/16/20,6/3/20,139.00,3.00,4.00,380.00,14.608,-90.468
343,355225,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,194.00,14.597,-90.493
342,341425,Zona 15,1/16/20,6/3/20,139.00,3.00,4.00,175.00,14.598,-90.493
342,900000,Zona 10,1/16/20,6/3/20,139.00,5.00,3.00,320.00,14.598,-90.502
343,485000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,350.00,14.608,-90.468
343,1350000,Zona 15,1/16/20,6/3/20,139.00,3.00,4.00,418.00,14.597,-90.493
343,301430,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,178.00,14.597,-90.493
344,254900,Zona 9,1/16/20,6/3/20,139.00,3.00,3.00,189.00,14.61,-90.521
341,189644,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,104.00,14.604,-90.486
344,665000,Zona 15,1/16/20,6/3/20,139.00,3.00,4.00,255.00,14.597,-90.493
343,244971,Zona 10,1/16/20,6/3/20,139.00,2.00,2.00,121.00,14.59,-90.5
343,979350,Zona 15,1/16/20,6/3/20,139.00,4.00,5.00,484.00,14.598,-90.493
343,796000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,569.00,14.613,-90.468
341,730730,Zona 16,1/16/20,6/3/20,139.00,3.00,4.00,359.00,14.613,-90.485
343,738000,Zona 16,1/16/20,6/3/20,139.00,4.00,4.00,807.00,14.6,-90.459
343,485000,Zona 16,1/16/20,6/3/20,139.00,4.00,4.00,400.00,14.608,-90.468
343,305000,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,260.00,14.591,-90.471
347,118000,Zona 16,1/16/20,6/3/20,139.00,3.00,1.00,72.00,14.607,-90.471
343,545000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,424.00,14.608,-90.468
343,119292,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,106.00,14.607,-90.471
346,123043,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,106.00,14.607,-90.471
343,138742,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,106.00,14.608,-90.46
344,570000,Zona 16,1/16/20,6/3/20,139.00,4.00,4.00,461.00,14.608,-90.468
274,108442,Zona 4,1/16/20,6/3/20,139.00,2.00,2.00,63.00,14.62,-90.515
276,94156,Zona 4,1/16/20,6/3/20,139.00,2.00,2.00,60.00,14.62,-90.515
278,108442,Zona 4,1/16/20,6/3/20,139.00,2.00,2.00,63.00,14.62,-90.515
274,131818,Zona 4,1/16/20,6/3/20,139.00,3.00,2.00,108.00,14.62,-90.515
283,665000,Zona 15,1/16/20,6/3/20,139.00,3.00,4.00,366.00,14.59,-90.484
279,195000,Zona 16,1/16/20,6/3/20,139.00,3.00,3.00,142.00,14.625,-90.471
283,478062,Zona 14,1/16/20,6/3/20,139.00,3.00,4.00,243.00,14.585,-90.517
283,407000,Zona 16,1/16/20,6/3/20,139.00,3.00,4.00,340.00,14.608,-90.468
280,188810,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,127.00,14.598,-90.493
282,785000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,489.00,14.609,-90.463
280,196810,Zona 15,1/16/20,6/3/20,139.00,2.00,2.00,138.00,14.596,-90.49
280,625000,Zona 15,1/16/20,6/3/20,139.00,3.00,4.00,620.00,14.591,-90.482
283,265000,Zona 16,1/16/20,6/3/20,139.00,4.00,3.00,225.00,14.605,-90.471
278,146768,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,104.00,14.608,-90.468
282,525000,Zona 10,1/16/20,6/3/20,139.00,4.00,3.00,520.00,14.591,-90.503
279,255000,Zona 10,1/16/20,6/3/20,139.00,3.00,3.00,188.00,14.595,-90.506
282,280097,Zona 10,1/16/20,6/3/20,139.00,3.00,3.00,181.00,14.592,-90.502
281,240000,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,254.00,14.59,-90.47
279,590000,Zona 15,1/16/20,6/3/20,139.00,3.00,5.00,302.00,14.594,-90.489
284,142200,Zona 10,1/16/20,6/3/20,139.00,2.00,2.00,101.00,14.582,-90.504
283,197308,Zona 16,1/16/20,6/3/20,139.00,3.00,2.00,131.00,14.608,-90.468
282,425000,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,342.00,14.586,-90.483
282,440000,Zona 16,1/16/20,6/3/20,139.00,3.00,4.00,460.00,14.613,-90.466
281,247115,Zona 14,1/16/20,6/3/20,139.00,3.00,3.00,221.00,14.587,-90.512
283,155000,Zona 10,1/16/20,6/3/20,139.00,1.00,1.00,109.00,14.59,-90.5
278,148440,Zona 15,1/16/20,6/3/20,139.00,2.00,2.00,108.00,14.581,-90.5
281,110000,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,103.00,14.607,-90.471
282,395000,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,308.00,14.586,-90.483
282,202789,Zona 10,1/16/20,6/3/20,139.00,3.00,3.00,138.00,14.592,-90.502
281,247520,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,166.00,14.598,-90.493
279,155000,Zona 15,1/16/20,6/3/20,139.00,1.00,2.00,106.00,14.597,-90.493
282,262408,Zona 10,1/16/20,6/3/20,139.00,3.00,3.00,176.00,14.592,-90.502
283,308210,Zona 14,1/16/20,6/3/20,139.00,2.00,3.00,161.00,14.581,-90.512
282,269390,Zona 10,1/16/20,6/3/20,139.00,3.00,3.00,211.00,14.587,-90.51
282,185000,Zona 15,1/16/20,6/3/20,139.00,2.00,2.00,246.00,14.593,-90.497
282,142817,Zona 16,1/16/20,6/3/20,139.00,3.00,3.00,118.00,14.607,-90.471
281,490000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,405.00,14.607,-90.466
282,327000,Zona 14,1/16/20,6/3/20,139.00,2.00,2.00,223.00,14.586,-90.514
281,489900,Zona 14,1/16/20,6/3/20,139.00,3.00,4.00,277.00,14.581,-90.512
282,523226,Zona 14,1/16/20,6/3/20,139.00,3.00,4.00,239.00,14.581,-90.517
282,260000,Zona 17,1/16/20,6/3/20,139.00,4.00,4.00,254.00,14.627,-90.461
281,10000,Zona 10,1/16/20,6/3/20,139.00,7.00,7.00,2000.00,14.59,-90.5
279,218398,Zona 10,1/16/20,6/3/20,139.00,3.00,3.00,161.00,14.584,-90.507
279,300000,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,265.00,14.583,-90.483
280,261500,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,178.00,14.581,-90.5
281,368591,Zona 14,1/16/20,6/3/20,139.00,3.00,3.00,204.00,14.586,-90.514
282,210000,Zona 14,1/16/20,6/3/20,139.00,1.00,1.00,111.00,14.581,-90.512
281,309200,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,188.00,14.593,-90.486
9,435000,Zona 1,9/10/19,5/22/20,255.00,5.00,3.00,640.00,14.636,-90.51
9,165000,Zona 6,9/11/19,5/21/20,253.00,2.00,1.00,190.00,14.684,-90.488
6,41558,Zona 18,5/21/20,5/21/20,0.00,3.00,1.00,54.00,14.694,-90.46
27,324675,Zona 1,10/18/19,5/19/20,214.00,3.00,4.00,200.00,14.636,-90.51
11,28571,Zona 6,1/17/20,5/16/20,120.00,2.00,1.00,45.00,14.682,-90.483
9,38831,Zona 18,1/17/20,5/16/20,120.00,3.00,1.00,55.00,14.665,-90.45
9,680000,Zona 1,10/25/19,5/13/20,201.00,3.00,4.00,320.00,14.635,-90.507
13,149000,Zona 1,11/5/19,5/13/20,190.00,1.00,2.00,79.00,14.635,-90.507
10,85364,Zona 18,1/29/20,5/13/20,105.00,3.00,3.00,126.00,14.67,-90.465
7,625000,,5/13/20,5/14/20,1.00,3.00,4.00,308.00,14.634,-90.506
5,70779,Zona 17,5/13/20,5/13/20,0.00,3.00,2.00,78.00,14.651,-90.455
5,107532,Zona 18,5/13/20,5/13/20,0.00,3.00,3.00,155.00,14.67,-90.465
5,74675,Zona 18,5/13/20,5/13/20,0.00,3.00,2.00,118.00,14.682,-90.446
5,129870,Zona 18,5/11/20,5/11/20,0.00,9.00,4.00,320.00,14.669,-90.454
6,97403,Zona 18,5/8/20,5/8/20,0.00,3.00,3.00,209.00,14.669,-90.454
14,500000,Zona 1,1/3/20,5/2/20,120.00,8.00,5.00,1000.00,14.639,-90.51
6,37013,Zona 18,4/30/20,4/30/20,0.00,3.00,1.00,103.00,14.669,-90.454
5,240000,Zona 17,4/30/20,4/30/20,0.00,4.00,3.00,250.00,14.627,-90.476
6,35714,Zona 18,4/30/20,4/30/20,0.00,3.00,1.00,89.00,14.669,-90.454
5,25325,Zona 6,4/29/20,4/29/20,0.00,2.00,1.00,34.00,14.703,-90.498
5,107539,Zona 18,4/19/20,4/19/20,0.00,3.00,3.00,155.00,14.67,-90.465
6,97403,Zona 18,4/19/20,4/19/20,0.00,3.00,3.00,209.00,14.669,-90.454
6,35714,Zona 18,4/19/20,4/19/20,0.00,2.00,1.00,59.00,14.659,-90.458
11,168831,Zona 6,1/18/20,4/18/20,91.00,3.00,3.00,175.00,14.675,-90.484
4,103896,Zona 17,4/16/20,4/16/20,0.00,3.00,4.00,185.00,14.655,-90.463
5,175000,Zona 6,4/16/20,4/16/20,0.00,3.00,3.00,260.00,14.684,-90.488
11,74675,Zona 18,4/2/20,4/6/20,4.00,4.00,2.00,132.00,14.67,-90.465
5,56299,Zona 6,4/3/20,4/3/20,0.00,3.00,1.00,72.00,14.703,-90.498
5,105000,,4/2/20,4/2/20,0.00,2.00,2.00,85.00,14.634,-90.506
24,165000,Zona 18,4/2/20,4/2/20,0.00,5.00,4.00,200.00,14.671,-90.467
7,35714,Zona 18,3/19/20,4/1/20,13.00,3.00,1.00,60.00,14.668,-90.456
5,240000,,3/18/20,3/18/20,0.00,2.00,2.00,137.00,14.634,-90.506
11,199000,,3/18/20,4/22/20,35.00,2.00,2.00,120.00,14.634,-90.506
15,196000,,8/28/19,3/18/20,203.00,4.00,4.00,260.00,14.634,-90.506
14,445000,Zona 1,8/28/19,3/18/20,203.00,3.00,3.00,460.00,14.635,-90.507
15,29870,Zona 18,9/7/19,4/27/20,233.00,5.00,2.00,130.00,14.669,-90.454
5,83766,Zona 17,3/11/20,3/11/20,0.00,3.00,3.00,99.00,14.654,-90.465
4,24675,Zona 18,3/11/20,3/11/20,0.00,4.00,3.00,170.00,14.664,-90.454
4,201299,Zona 1,3/10/20,3/10/20,0.00,5.00,4.00,150.00,14.649,-90.512
6,200000,Zona 17,3/10/20,3/10/20,0.00,6.00,225.00, 58710326],14.643,-90.456
12,37662,Zona 18,8/19/19,2/28/20,193.00,2.00,1.00,100.00,14.668,-90.456
342,142857,Zona 18,1/16/20,6/3/20,139.00,7.00,3.00,264.00,14.671,-90.457
273,1000000,Zona 1,1/16/20,6/3/20,139.00,5.00,5.00,500.00,14.636,-90.505
279,103896,Zona 18,1/16/20,6/3/20,139.00,3.00,4.00,134.00,14.675,-90.465
282,56701,Zona 1,1/16/20,6/3/20,139.00,1.00,1.00,46.00,14.642,-90.5
281,67412,Zona 1,1/16/20,6/3/20,139.00,1.00,1.00,36.00,14.642,-90.512
5,107792,,5/27/20,5/27/20,0.00,2.00,2.00,86.00,14.634,-90.506
6,115000,Zona 3,6/3/20,6/3/20,0.00,2.00,2.00,113.00,14.636,-90.527
5,340000,Zona 3,6/3/20,6/3/20,0.00,3.00,3.00,200.00,14.636,-90.527
4,55195,Zona 8,6/3/20,6/3/20,0.00,3.00,2.00,810.00,14.611,-90.527
11,220779,Zona 3 de Mixco,3/3/20,6/3/20,92.00,10.00,5.00,383.00,14.639,-90.576
11,359000,Zona 10,3/3/20,6/3/20,92.00,4.00,3.00,235.00,14.599,-90.505
4,136364,Zona 8,6/3/20,6/3/20,0.00,4.00,2.00,180.00,14.613,-90.526
4,72727,Zona 8,6/3/20,6/3/20,0.00,4.00,3.00,160.00,14.615,-90.526
5,1150,Zona 10,6/2/20,6/2/20,0.00,3.00,3.00,120.00,14.599,-90.509
7,55195,Zona 4 de Mixco,3/2/20,6/2/20,92.00,3.00,1.00,200.00,14.657,-90.556
11,200000,Zona 13,2/18/20,6/2/20,105.00,2.00,2.00,124.00,14.58,-90.53
4,15584,Zona 11 de Mixco,6/2/20,6/2/20,0.00,5.00,3.00,150.00,14.722,-90.539
176,240627,Zona 15,3/3/20,6/3/20,92.00,3.00,4.00,137.00,14.573,-90.483
7,235000,Zona 14,6/2/20,6/3/20,1.00,2.00,3.00,160.00,14.586,-90.514
189,169143,Zona 10,3/2/20,6/3/20,93.00,3.00,3.00,120.00,14.606,-90.498
5,135000,Zona 21,5/31/20,5/31/20,0.00,3.00,1.00,75.00,14.55,-90.545
4,84416,Zona 16,5/31/20,5/31/20,0.00,3.00,3.00,100.00,14.567,-90.436
5,31169,Zona 16,5/31/20,5/31/20,0.00,3.00,1.00,48.00,14.553,-90.459
5,191558,Zona 15,5/29/20,5/29/20,0.00,4.00,3.00,272.00,14.575,-90.48
8,240000,Zona 14,5/29/20,5/31/20,2.00,4.00,6.00,276.00,14.56,-90.477
5,107792,Zona 16,5/29/20,5/29/20,0.00,2.00,2.00,86.00,14.607,-90.469
5,193334,Zona 7 de Mixco,5/29/20,5/29/20,0.00,4.00,2.00,219.00,14.643,-90.599
10,179000,Zona 4,2/4/20,6/3/20,120.00,2.00,2.00,100.00,14.619,-90.517
13,120000,Zona 1 de Mixco,2/6/20,5/28/20,112.00,3.00,3.00,150.00,14.628,-90.615
14,128571,Zona 8 de Mixco,2/10/20,5/28/20,108.00,3.00,2.00,220.00,14.596,-90.589
12,2500,Zona 13,2/17/20,5/28/20,101.00,3.00,4.00,350.00,14.558,-90.528
200,97403,Zona 8 de Mixco,2/26/20,6/3/20,98.00,3.00,3.00,160.00,14.602,-90.591
17,195000,Zona 15,5/27/20,6/3/20,7.00,2.00,2.00,180.00,14.574,-90.479
192,127922,Zona 8 de Mixco,2/26/20,6/3/20,98.00,3.00,3.00,185.00,14.602,-90.591
20,142857,Zona 17,12/9/19,4/21/20,134.00,3.00,2.00,150.00,14.623,-90.456
18,188312,Zona 16,2/5/20,5/25/20,110.00,4.00,3.00,350.00,14.553,-90.459
18,162338,Zona 16,2/5/20,5/25/20,110.00,3.00,3.00,252.00,14.536,-90.442
5,150000,Zona 16,5/25/20,5/25/20,0.00,3.00,2.00,173.00,14.553,-90.459
6,215000,Zona 15,5/24/20,5/24/20,0.00,2.00,3.00,115.00,14.587,-90.488
5,62338,Zona 21,5/24/20,5/24/20,0.00,3.00,1.00,125.00,14.543,-90.541
4,68182,Zona 14,5/24/20,5/24/20,0.00,4.00,3.00,227.00,14.562,-90.489
5,175000,Zona 16,3/4/20,3/4/20,0.00,3.00,2.00,100.00,14.606,-90.472
5,131818,Zona 8 de Mixco,5/21/20,5/21/20,0.00,3.00,5.00,189.00,14.599,-90.592
6,595000,Zona 14,5/21/20,5/21/20,0.00,4.00,3.00,487.00,14.572,-90.498
6,142727,Zona 7 de Mixco,5/21/20,5/21/20,0.00,3.00,5.00,206.00,14.65,-90.604
5,192000,Zona 15,5/21/20,6/1/20,11.00,5.00,4.00,272.00,14.572,-90.471
9,125000,Zona 16,2/7/20,5/20/20,103.00,2.00,1.00,85.00,14.607,-90.469
9,1800000,Zona 15,2/18/20,5/20/20,92.00,10.00,10.00,1000.00,14.609,-90.487
9,475000,Zona 16,9/18/19,5/20/20,245.00,3.00,2.00,25.00,14.607,-90.469
8,682,Zona 15,6/3/19,5/20/20,352.00,1.00,1.00,55.00,14.595,-90.495
9,190000,Zona 15,9/2/19,5/20/20,261.00,2.00,2.00,99.00,14.595,-90.495
5,612000,Zona 14,5/20/20,5/20/20,0.00,2.00,2.00,25.00,14.584,-90.516
6,229818,Zona 16,5/20/20,5/20/20,0.00,4.00,5.00,266.00,14.553,-90.459
14,198052,Zona 16,3/10/20,5/22/20,73.00,3.00,3.00,220.00,14.608,-90.46
6,84286,Zona 7,5/20/20,5/20/20,0.00,3.00,2.00,83.00,14.639,-90.56
33,246753,Zona 15,5/20/20,6/3/20,14.00,3.00,4.00,408.00,14.573,-90.483
213,227922,Zona 16,2/19/20,6/3/20,105.00,4.00,5.00,300.00,14.607,-90.469
211,580000,Zona 14,2/19/20,6/3/20,105.00,4.00,5.00,552.00,14.568,-90.498
7,275000,Zona 16,3/6/20,3/6/20,0.00,3.00,3.00,212.00,14.606,-90.472
13,84416,Zona 5 de Mixco,1/27/20,5/18/20,112.00,4.00,2.00,150.00,14.672,-90.567
6,131818,Zona 8 de Mixco,5/18/20,5/18/20,0.00,3.00,2.00,188.00,14.592,-90.595
5,175325,Zona 8 de Mixco,5/18/20,5/18/20,0.00,4.00,3.00,220.00,14.574,-90.592
5,162338,Zona 15,5/18/20,5/18/20,0.00,3.00,2.00,277.00,14.575,-90.48
5,121429,Zona 15,5/18/20,5/18/20,0.00,3.00,2.00,122.00,14.575,-90.48
5,162338,Zona 15,5/18/20,5/18/20,0.00,3.00,2.00,241.00,14.575,-90.48
218,168831,Zona 8 de Mixco,2/16/20,6/3/20,108.00,4.00,4.00,350.00,14.573,-90.588
17,203896,Zona 8 de Mixco,2/16/20,5/17/20,91.00,4.00,4.00,280.00,14.585,-90.595
5,46753,Zona 11 de Mixco,5/16/20,5/16/20,0.00,3.00,1.00,82.00,14.681,-90.537
6,185000,Zona 16,5/16/20,5/16/20,0.00,3.00,3.00,320.00,14.553,-90.459
9,197000,Zona 16,11/7/19,5/14/20,189.00,3.00,3.00,244.00,14.607,-90.47
9,595000,Zona 16,11/6/19,5/14/20,190.00,4.00,6.00,100.00,14.553,-90.459
9,84416,Zona 8 de Mixco,11/7/19,5/14/20,189.00,3.00,1.00,25.00,14.6,-90.592
12,22000,Zona 4 de Mixco,5/14/20,5/14/20,0.00,1.00,1.00,25.00,14.664,-90.56
10,32468,Zona 6 de Mixco,5/14/20,5/22/20,8.00,6.00,2.00,90.00,14.698,-90.577
47,129254,Zona 16,5/14/20,6/3/20,20.00,2.00,1.00,89.00,14.607,-90.471
46,125638,Zona 16,5/14/20,6/3/20,20.00,2.00,1.00,107.00,14.607,-90.471
45,565000,Zona 15,5/14/20,6/3/20,20.00,3.00,4.00,615.00,14.575,-90.465
41,275000,Zona 15,5/14/20,6/3/20,20.00,4.00,5.00,510.00,14.555,-90.457
9,280000,Zona 15,5/3/20,5/9/20,6.00,4.00,3.00,235.00,14.599,-90.493
7,490000,Zona 16,5/13/20,5/14/20,1.00,3.00,4.00,604.00,14.551,-90.455
5,123377,Zona 8 de Mixco,5/13/20,5/13/20,0.00,3.00,3.00,180.00,14.602,-90.603
7,7143,Zona 14,1/30/20,5/12/20,103.00,3.00,3.00,110.00,14.572,-90.498
10,90909,Zona 7 de Mixco,1/13/20,5/11/20,119.00,3.00,2.00,74.00,14.638,-90.595
31,215000,Zona 8 de Mixco,1/28/20,5/19/20,112.00,4.00,4.00,275.00,14.601,-90.593
5,250000,Zona 15,5/8/20,5/8/20,0.00,3.00,3.00,244.00,14.575,-90.48
6,681818,Zona 14,5/7/20,5/7/20,0.00,4.00,4.00,635.00,14.529,-90.46
6,103247,Zona 16,5/7/20,5/7/20,0.00,4.00,2.00,134.00,14.545,-90.425
5,65764,Zona 15,5/7/20,5/7/20,0.00,3.00,3.00,119.00,14.575,-90.48
5,92532,Zona 15,5/7/20,5/7/20,0.00,3.00,3.00,175.00,14.575,-90.48
9,315000,Zona 14,2/4/20,5/7/20,93.00,3.00,3.00,171.00,14.584,-90.516
9,400000,Zona 14,2/4/20,5/7/20,93.00,4.00,4.00,340.00,14.585,-90.52
9,350000,Zona 10,2/4/20,5/7/20,93.00,3.00,4.00,192.00,14.599,-90.511
9,440000,Zona 14,2/4/20,5/7/20,93.00,3.00,3.00,260.00,14.581,-90.52
5,225000,Zona 16,5/13/20,5/13/20,0.00,3.00,2.00,225.00,14.594,-90.465
5,201299,Zona 16,4/23/20,4/23/20,0.00,4.00,5.00,230.00,14.601,-90.452
5,155844,Zona 2 de Mixco,5/6/20,5/6/20,0.00,3.00,2.00,173.00,14.634,-90.594
12,80519,Zona 8 de Mixco,1/22/20,5/6/20,105.00,3.00,2.00,180.00,14.579,-90.583
5,510000,Zona 16,5/18/20,5/18/20,0.00,4.00,3.00,400.00,14.594,-90.465
7,495000,Zona 16,3/9/20,3/18/20,9.00,3.00,3.00,380.00,14.596,-90.46
